firstbridge_id,composite_ticker,sponsor,as_of_date,asset_class
3e476bb965ba4f9cb618e59b11646838,ECO,UBS,2024-10-31,Bonds
3e494b13ef7d48c295a7010e0a0392fb,V3MA,Vanguard,2024-07-31,Equities (Stocks)
4019c51e0ca24aa8b013aa393dc0b813,JPSRE,UBS,2024-10-31,Equities (Stocks)
40ddeda4b3994e86a36074034457bf72,EMVEUA,UBS,2024-10-31,Equities (Stocks)
42425c83da07472eb875eaf5439ad743,VUSA,Vanguard,2024-07-31,Equities (Stocks)
436ca1f39fee410ea5b098c7fdbcd870,TIP10D,UBS,2024-10-31,Bonds
447c600b227944b2a592c49949d7ac9f,VJPN,Vanguard,2024-07-31,Equities (Stocks)
4535822e1bfa462192d5babd12ed3624,EMUEUA,UBS,2024-10-31,Equities (Stocks)
457ab9fd48ff402f8425e3de32367acd,SB10,UBS,2024-10-31,Bonds
46192b3ea7754cf39d6897feb549165a,USAPA,UBS,2024-10-31,Equities (Stocks)
462a4d7f7d744270a26d8aae32b9deb0,VDEA,Vanguard,2024-07-31,Bonds
46ff564e560a4dde8a8697a4400b3a8d,UST10F,UBS,2024-10-31,Bonds
4766a2c9723448b0ac59a4877d090813,VNGD80,Vanguard,2024-09-30,Target Date / Multi-Asset
3d43999bc4e742db85f99be46ddcc318,UKUKD,UBS,2024-10-31,Equities (Stocks)
3d593808879242fdabf5e91f62a2cb5b,JPNUKD,UBS,2024-10-31,Equities (Stocks)
3da5518eb38d449783dd7979c3d9b6ed,AUHUSA,UBS,2024-10-31,Equities (Stocks)
3e24d28c5ad04e7da18c508370a2b442,CAHGBA,UBS,2024-10-31,Equities (Stocks)
4122a9bbfd0b4baea38774932250bf45,OILUSA,UBS,2024-10-31,Commodities & Metals
417604903e364ec5b217d0e7f9d554ee,AWSRI,UBS,2024-10-31,Equities (Stocks)
41c1bdbec2bd407ea6500f9ab5cd7fa1,USSRIC,UBS,2024-10-31,Equities (Stocks)
42342bdb88d44cfa8c4d88e039ac6217,TIP1E,UBS,2024-10-31,Bonds
42c2d87445b740319a8701348246b24c,UKSRT,UBS,2024-10-31,Equities (Stocks)
4395c00908ff42d7bff450aa56a3d363,CHEUR,UBS,2024-10-31,Equities (Stocks)
4709d9b9ac374f70a5fcc5b67bcc447a,V3GH,Vanguard,2024-07-31,Bonds
473dc1ba686f46e88746757c75b04e0a,WSRUS,UBS,2024-10-31,Equities (Stocks)
41599b4430bd4ae6849cf6303ad29c32,V80A,Vanguard,2024-09-30,Target Date / Multi-Asset
4292f8a727844ea79399de8d0eb13734,V20D,Vanguard,2024-09-30,Target Date / Multi-Asset
4503c758802545848a5b8f0d66f31e5a,VJPN,Vanguard,2024-07-31,Equities (Stocks)
45335eb27fd44df58c8f921c37eaa502,V3RF,Vanguard,2024-07-31,Bonds
498b16f5f3e94a11899edbea077e7ed7,AW10,UBS,2024-10-31,Equities (Stocks)
49b05c7a238c452aa310170cba4fc920,UEF5,UBS,2024-10-31,Equities (Stocks)
4a8a0bdce6e044fb8d909f65718862a7,MDBE,UBS,2024-10-31,Bonds
4c41084b00a441c89984ed1ece3135da,V60A,Vanguard,2024-09-30,Target Date / Multi-Asset
4de6f33e76a948b68effb7d5d2ae6bb4,UEFI,UBS,2024-10-31,Bonds
5007d83f54b347c1a2c45dff82b163f9,UIMT,UBS,2024-10-31,Equities (Stocks)
5272face7dc641d588264ebe3b78feb4,VX6F,Vanguard,2024-07-31,Bonds
48bb8c15fdc946e48d1ceec6121097bb,UC46,UBS,2024-10-31,Equities (Stocks)
491132ec9e4648cd8dde7256fec43810,VUKG,Vanguard,2024-07-31,Equities (Stocks)
4c2970bc5ae242e1824882cb7da5f212,V3GD,Vanguard,2024-07-31,Bonds
4e54da628d3445dbb29bfaf7bb9b9081,V3RF,Vanguard,2024-07-31,Bonds
50393989724c473e8f6ed1997bfd87ba,VGCA,Vanguard,2024-07-31,Bonds
48b75ffe9b4b42529a6ab717c84ac2c2,CIB,UBS,2024-10-31,Bonds
490371fbfb644e5a8b2bb7a5c31507f0,VWCG,Vanguard,2024-07-31,Equities (Stocks)
4954f8d7b92b4c96aabfcec4fcffc0b4,WSRIE,UBS,2024-10-31,Equities (Stocks)
4a65d52d20174c62966e0ec542ec8061,VNGD20,Vanguard,2024-09-30,Target Date / Multi-Asset
4b8f4913059c4e9695e6d23d64c6a1aa,CMXUS,UBS,2024-10-31,Equities (Stocks)
4bb4bb7fbca24ac7b9fb0a1a27f739be,VWCE,Vanguard,2024-07-31,Equities (Stocks)
4c2121fb81f94263adac337ae9c2731d,EMIGE,UBS,2024-10-31,Bonds
4c3b307335f541e581540108eb8b3cac,PACEUA,UBS,2024-10-31,Equities (Stocks)
4c90b858953f47208cd94f733b5d71f7,VETY,Vanguard,2024-07-31,Bonds
4d1f5dcf4d30499599935bcfa45241a3,USMUFE,UBS,2024-10-31,Equities (Stocks)
4d7aebec48b44f62a4cc317d33714abb,EMGEAS,UBS,2024-10-31,Equities (Stocks)
4dde0119326445c88ca3906cb81e1ada,EUREUA,UBS,2024-10-31,Equities (Stocks)
4e814241032a4d3db7053b43806c5c9a,CBUS5E,UBS,2024-10-31,Bonds
4ed22927cd514055b7ea07d6595b7e7d,V3RE,Vanguard,2024-07-31,Bonds
500959f9d1f7453eb98bf3a469f9448a,WRDEUA,UBS,2024-10-31,Equities (Stocks)
502affc230124672bddd17b5b3a2b4e3,WSC,UBS,2024-10-31,Equities (Stocks)
526ad32e384f45a79ff349fb9c4ebd41,AUSAUW,UBS,2024-10-31,Equities (Stocks)
491b8314eb504efd87026ac9bc36f330,MUUSAS,UBS,2024-10-31,Equities (Stocks)
492e1ebda44c484483c3a544329d1571,ELOVDF,UBS,2024-10-31,Equities (Stocks)
49b502c73b2f4d24a18ac46251f9a6a8,OILCHA,UBS,2024-10-31,Commodities & Metals
4a7c96e5df1d4e268503b9ab62ac1be4,MSRCHF,UBS,2024-10-31,Equities (Stocks)
4b750a9a954a40c78adb34e31cc3843c,EMUUKD,UBS,2024-10-31,Equities (Stocks)
4b9eeb792af24cdfafbf0513066a0f52,VJPN,Vanguard,2024-07-31,Equities (Stocks)
4ca0629e8e564742a45c531768475ecb,WDESG,UBS,2024-10-31,Equities (Stocks)
4d509260a242438fabed4884532f9836,VSCA,Vanguard,2024-07-31,Bonds
4d804145e9244f13bbaff526c96e4b55,EMLOCA,UBS,2024-10-31,Bonds
4e5f8de874a2436cb5369c7b9c6d38be,SP500H,UBS,2024-10-31,Equities (Stocks)
4ee7a6eb0aa447e783fdafc3d8c31b92,SMMCHA,UBS,2024-10-31,Equities (Stocks)
500a77f356044040a28833a8cba01107,VFEA,Vanguard,2024-07-31,Equities (Stocks)
50cc75f90ae44ed58cfd7ab155409c42,CAHGBD,UBS,2024-10-31,Equities (Stocks)
50d834f889564e6cb28d6543c62e2b22,SBEMS,UBS,2024-10-31,Bonds
51e98b61964746c68122d310a4bf59a5,JPSRA,UBS,2024-10-31,Equities (Stocks)
4c1ad06624d1457cbbde451a4c715418,UIM5,UBS,2024-10-31,Equities (Stocks)
4e43619f038c4cafabd8cb5e7f2429ec,UIM1,UBS,2024-10-31,Equities (Stocks)
4e9ae6f6a1614b5fa16f6cde1148f32d,VUTY,Vanguard,2024-07-31,Bonds
4f68fc7af5f5499fbfb4038ce4c0f382,UBU7,UBS,2024-10-31,Equities (Stocks)
5026220603354943b7492ee3bc8fd227,UBUM,UBS,2024-10-31,Equities (Stocks)
55711eb34883438bae76a6ade7043a4f,UIMS,UBS,2024-10-31,Equities (Stocks)
55bb4a9d976c4c1bada89011f6c20f72,V3YA,Vanguard,2024-07-31,Equities (Stocks)
55d5c8984c9d47a19c1e785af21deefb,UEFS,UBS,2024-10-31,Bonds
55e89d6342744f29bb2bd4c10fbf2954,4UBK,UBS,2024-10-31,Equities (Stocks)
57140be0499a43069500f8335964aa81,4UBR,UBS,2024-10-31,Bonds
57662bfc9cb6474983ee681a30bd2ba7,V3RF,Vanguard,2024-07-31,Bonds
5ab14bcdd6574278a7a4f41664f0e176,VGVE,Vanguard,2024-07-31,Equities (Stocks)
5b09ef8563a44795b4c652af82e90ae5,VERX,Vanguard,2024-07-31,Equities (Stocks)
5be3379e634f4090947dec8a1a4e8b83,4UBF,UBS,2024-10-31,Bonds
5c36a95dbbfa4105b2db0c866f92ec94,UEFF,UBS,2024-10-31,Bonds
5c5065b7f0b84c598366ea6718189d21,V3DA,Vanguard,2024-07-31,Equities (Stocks)
52ccd0b6df5d417c8947341bb679be14,VUCP,Vanguard,2024-07-31,Bonds
5641354479cd4a0a86577a37a2956690,V3MB,Vanguard,2024-07-31,Equities (Stocks)
569d292d420e474588284c5c1c25a771,SRUG,UBS,2024-10-31,Equities (Stocks)
5868b5061cdb4b6ca56d7932b2a74442,UB17,UBS,2024-10-31,Equities (Stocks)
5886e6af9e3348fca29eb4eabfb99c01,UC13,UBS,2024-10-31,Equities (Stocks)
5a20b66a2b104eb58029056a5af69ca5,SPDA,UBS,2024-10-31,Equities (Stocks)
5b051cb81cb6445aae13ba482e89bb39,V3PM,Vanguard,2024-07-31,Equities (Stocks)
5d04e7a2f5fa480cbc565efe1c41724e,V3PA,Vanguard,2024-07-31,Equities (Stocks)
528e87001ad049ed9ef86f01261e2000,SP5EUY,UBS,2024-10-31,Equities (Stocks)
5310d21909b6474fb2eb5b83b6f0d990,CBSUSA,UBS,2024-10-31,Bonds
53d1a007bb5448beba18a56e65d3cd9c,EMIG,UBS,2024-10-31,Bonds
543a87b1ebc648eb8eceeba58de723fe,UT1EUA,UBS,2024-10-31,Bonds
5705d59f85724052a294fae2590d3e08,USAUSW,UBS,2024-10-31,Equities (Stocks)
58855eb7081a4d9d85331395d0c21715,VEVE,Vanguard,2024-07-31,Equities (Stocks)
58b0dad5dd374cd9a2370b67c3bcd98d,JPNA,UBS,2024-10-31,Equities (Stocks)
58be5f520c324fa08263b3d8e691afc2,ELOVD,UBS,2024-10-31,Equities (Stocks)
5aa00a6b72d543bd81e9606a5b5f6b57,MSRUSB,UBS,2024-10-31,Equities (Stocks)
5c502dd1355e4f77918f64677ca8dfe6,VJPA,Vanguard,2024-07-31,Equities (Stocks)
52afd9c317ae4146b23be373e57503c0,ESGGB,UBS,2024-10-31,Bonds
52c24aa4c4aa4b288220ed0a86e24af4,AWESG,UBS,2024-10-31,Equities (Stocks)
532089dedad14055adadddd7a90a7781,VEVE,Vanguard,2024-07-31,Equities (Stocks)
53f547d4fe62472c8ee27ed4a1b6373a,PACUSA,UBS,2024-10-31,Equities (Stocks)
550bfc3e70854c24ab4d7b9ada408f10,VETY,Vanguard,2024-07-31,Bonds
551e2e7b35df4360a6337a474d573ddb,V3SU,Vanguard,2024-07-31,Bonds
586ab05a8f604eadbbfc648d1dae431e,AWSRIE,UBS,2024-10-31,Equities (Stocks)
595f0d09065d4069a69545c17b5cc027,CAESG,UBS,2024-10-31,Equities (Stocks)
59d329abb87b4235b5ee221c8b839e6b,CANUKD,UBS,2024-10-31,Equities (Stocks)
59e9be37407547e799634bc7b1ef1c26,CBUS,UBS,2024-10-31,Bonds
5a7131cdc24d447388a113b37f52b960,WRDUSA,UBS,2024-10-31,Equities (Stocks)
5a9782d2ba54420a95286d159c365d7f,VAGX,Vanguard,2024-07-31,Bonds
5aaac3fadcc04e85b3c6c77cad339423,AWSRIT,UBS,2024-10-31,Equities (Stocks)
5c2b3586da064b7fbb3bd2b42b5c61ce,E50PW,UBS,2024-10-31,Equities (Stocks)
5cce5f55ad8f4cdd9a94fcf3f767fbc2,TIP1A,UBS,2024-10-31,Bonds
5d3ad655f941400080ee6b33290254c7,UKSRF,UBS,2024-10-31,Equities (Stocks)
5637579dd7b54d9eb2ecbcbd2eb1e153,VEVE,Vanguard,2024-07-31,Equities (Stocks)
59aafaa17f01446b89de0420ac3e4192,UBUS,UBS,2024-10-31,Equities (Stocks)
5be0fd7736ca4221a5f1f6d0b2292255,UE25,UBS,2024-10-31,Bonds
5d4336ede43d48749993647dbaa1d72e,UIMA,UBS,2024-10-31,Equities (Stocks)
5e99ab020f914b50b9b23c8f314e9d84,VUAA,Vanguard,2024-07-31,Equities (Stocks)
60dd7f1e75b74ca7acea57e97cf84fc6,FRC3,UBS,2024-10-31,Bonds
611bf43cba614e83a5f8736612967ffb,UEF6,UBS,2024-10-31,Bonds
6158212a16cf47599467bbacaa5252f3,VCDE,Vanguard,2024-07-31,Bonds
61a7e9aeaa8c4ab9b712b94eff60e384,UEQV,UBS,2024-10-31,Commodities & Metals
61c187f3ad05491aa8f6360d84422807,4UBI,UBS,2024-10-31,Equities (Stocks)
6262ca894664464a98c930076e61eb9c,BCFD,UBS,2024-10-31,Equities (Stocks)
630351188f144d90a649d5aa50a87a0f,VGWL,Vanguard,2024-07-31,Equities (Stocks)
6337be43192544c3bbc2fdbf52c95eab,UIQN,UBS,2024-10-31,Equities (Stocks)
654c3f1c88ef4f26932d41ee81a70b67,CSY2,UBS,2024-10-31,Equities (Stocks)
66b263656a3c4209b2fdbadf14174ebb,VWCE,Vanguard,2024-07-31,Equities (Stocks)
5df12aea3f82474f978412ba8a755bf7,MESR,UBS,2024-10-31,Equities (Stocks)
5e919b2d0b53404187326f1633f97023,UC94,UBS,2024-10-31,Equities (Stocks)
5f0b0a23b9d64213b9146fd04e32fadd,VDTY,Vanguard,2024-07-31,Bonds
5f4593026fda4dc294c6a657cb7d0b25,VUAG,Vanguard,2024-07-31,Equities (Stocks)
60aedb981bab491885b48c45ba4ed828,VUTY,Vanguard,2024-07-31,Bonds
60cde653bb724c74a63e2a2a1d28bb10,PEX,UBS,2024-10-31,Equities (Stocks)
60d998e3f5b34ea4a2d2f571d1d80daf,WRDA,UBS,2024-10-31,Equities (Stocks)
614c6738571f408880a6a9a404316255,UB0A,UBS,2024-10-31,Equities (Stocks)
61ed428d3ad34b37a6a278382a750e4e,VETA,Vanguard,2024-07-31,Bonds
628478286e1d4004ac04f6ac9f1a93d2,UD06,UBS,2024-10-31,Commodities & Metals
6393b085fa5c4f66b2a4c490b6ae07cd,UC63,UBS,2024-10-31,Equities (Stocks)
643e4588c5594c3585b3413ae65b6aa9,VDEV,Vanguard,2024-07-31,Equities (Stocks)
64a44d2a737e4f57b9b7093d83e4719f,UB69,UBS,2024-10-31,Equities (Stocks)
670b82d028c24d5f8524fb84418002b5,SBEM,UBS,2024-10-31,Bonds
600c70996a3c4c02ae23efe0c94eed33,V3ML,Vanguard,2024-07-31,Equities (Stocks)
633d8142611848228940f422bc1cb637,U15E,UBS,2024-10-31,Bonds
6381d5eba7d348e49f6c1ef72da180cb,VDTA,Vanguard,2024-07-31,Bonds
644fc9b5a23847ea8737b69996e88210,USTEC,UBS,2024-10-31,Equities (Stocks)
65af728be74d4250a65b37eacf8f27ff,TIP1E,UBS,2024-10-31,Bonds
65efa198f38f4372987d420e8ceef1bf,EUESRI,UBS,2024-10-31,Equities (Stocks)
5df17a4b66274b79b7a807a2fdd6fd18,ACWIU,UBS,2024-10-31,Equities (Stocks)
60d9d125b8d44eff87688111aececac6,JPNA,UBS,2024-10-31,Equities (Stocks)
622845473e0843ce807c8533aef1081a,ESGEMD,UBS,2024-10-31,Bonds
63387a11b6d940d29ada37463f960901,COSIC,UBS,2024-10-31,Commodities & Metals
635284041bc541888f529be881ca85b3,ELOVD,UBS,2024-10-31,Equities (Stocks)
6452043052854fbeb58fa96451aeb818,JPGBPD,UBS,2024-10-31,Equities (Stocks)
6512ab968169432b9b9ac12a78f4327a,100GBA,UBS,2024-10-31,Equities (Stocks)
652cbf2b1370497b91c9378a159bf88c,CHEURD,UBS,2024-10-31,Equities (Stocks)
6565818c804341298e0458b4dd8bd77a,VCPA,Vanguard,2024-07-31,Bonds
656ee82530a948d4b5be3f421f36f1d0,5ESGG,UBS,2024-10-31,Equities (Stocks)
65c09f1ce0c94ef4b9eb5749dd544d9a,SW2CHA,UBS,2024-10-31,Equities (Stocks)
65e22942b5a74d9aa29b930924b66856,EPVLD,UBS,2024-10-31,Equities (Stocks)
65e8b86b331645a39b78dcac2b2ef47d,ULOVDF,UBS,2024-10-31,Equities (Stocks)
6628f119891e4a7497ccb33b46d1478c,USMUFS,UBS,2024-10-31,Equities (Stocks)
66f63ecfa9e540d785fbca3bf5137918,CORPS,UBS,2024-10-31,Bonds
6746f771fa604d3da1f7263c11163d08,VUSC,Vanguard,2024-07-31,Bonds
5e4c03eb74ed40ec8fb70ef6bba15fd7,AWSR,UBS,2024-10-31,Equities (Stocks)
630686b013164b9d9df56517afc30055,VWCG,Vanguard,2024-07-31,Equities (Stocks)
6480076d680c4610af2d7d00e75923cc,UIM4,UBS,2024-10-31,Equities (Stocks)
64d4a8ee9143404ab61b9d9eb0afdaec,V3GE,Vanguard,2024-07-31,Bonds
65a91f6ff52a496a8f4583987cfbb402,HKDE,UBS,2024-10-31,Equities (Stocks)
674dc6423ef14c8d85a22d806c0332fd,V60D,Vanguard,2024-09-30,Target Date / Multi-Asset
6852da89865e424b98a5c96cb80eb274,UFMB,UBS,2024-10-31,Equities (Stocks)
68b93c0c14cb4486af53c6a24106c7b5,UBUJ,UBS,2024-10-31,Equities (Stocks)
68f5c780c4a8478c8e9400f971eca672,S5SD,UBS,2024-10-31,Equities (Stocks)
6b4941fc21674cee9c5dd7adefb4b236,CHSE,UBS,2024-10-31,Equities (Stocks)
6d4ffa5dd0c5405db35223641e17de60,UFMA,UBS,2024-10-31,Equities (Stocks)
6da4144a0da54386935e1ff41a9e6640,UEF4,UBS,2024-10-31,Bonds
682f3e654c3844f99c6be0b494cd8384,V3GP,Vanguard,2024-07-31,Bonds
6a1ca902ce344ffb9515d854684ae1f6,SRWG,UBS,2024-10-31,Equities (Stocks)
6a65e57edfa64859be3edd9a0c08ad8d,VHYD,Vanguard,2024-07-31,Equities (Stocks)
6afb88d9699245a0a9cae8a4991784da,V3RE,Vanguard,2024-07-31,Bonds
6c70ac8759b74d77b2191825691d6477,UB0E,UBS,2024-10-31,Equities (Stocks)
6ce8cafdefd24f92b0545564378180aa,SBEG,UBS,2024-10-31,Bonds
70c3de2120ad48858a227258e0bb2ed9,V3AB,Vanguard,2024-07-31,Equities (Stocks)
70dee0b95eaf430d95364e974d8f9a46,S5EE,UBS,2024-10-31,Equities (Stocks)
70f33740e52c44079b3e6b7c15c26ba5,EMLO,UBS,2024-10-31,Bonds
722515fdc27c473f8e4d6e2025665a8c,VHYG,Vanguard,2024-07-31,Equities (Stocks)
67d0006e52f9430ea243d966cf91294b,ESREUA,UBS,2024-10-31,Equities (Stocks)
6889ef3e83c84d5d86db3055f739b7e4,VWRL,Vanguard,2024-07-31,Equities (Stocks)
689159a8ea374b9486212f585871fcd6,E50ESG,UBS,2024-10-31,Equities (Stocks)
69e461412d104cb78723de44f1d554c5,CIT,UBS,2024-10-31,Equities (Stocks)
6c3b5442fa534cd4b40349509d0f8900,SS1EUA,UBS,2024-10-31,Bonds
6ca0113bd76240afb7c190f6ca4412c6,CBEU5,UBS,2024-10-31,Bonds
6e4650248812452fb7391ef6d352ca90,JPNE,UBS,2024-10-31,Equities (Stocks)
6f8c303781b7421daf5ccf760aad3083,AUHEUA,UBS,2024-10-31,Equities (Stocks)
70cb584d0d9f4e75bd28354bbf003332,V3SU,Vanguard,2024-07-31,Bonds
7135bcd6d97943839464ef099d11daec,CAHEUA,UBS,2024-10-31,Equities (Stocks)
71793d1836de430a871c39ac2751d819,CINESG,UBS,2024-10-31,Equities (Stocks)
6754f329bd35413b8a6a1d98f18feb8c,CCMCUA,UBS,2024-10-31,Commodities & Metals
6856f08f65a54de899fe3181f792aeec,AUSCHW,UBS,2024-10-31,Equities (Stocks)
6a7b81864f4b4bf890b5c33c90b53ec4,EMUSD,UBS,2024-10-31,Equities (Stocks)
6a974f9f57274ac9a85d8a4a16f3c08a,V3RE,Vanguard,2024-07-31,Bonds
6b4ba174d354449c89e280f17566b4d7,S5USAS,UBS,2024-10-31,Equities (Stocks)
6bbe26d5875e4531926c6167569d2e02,AJEUAS,UBS,2024-10-31,Equities (Stocks)
6bf4c30221a04d40a8af0b43b1e14d5c,USSRF,UBS,2024-10-31,Equities (Stocks)
6cda0b454c4d44bd97c19e7060a3bba4,VHYL,Vanguard,2024-07-31,Equities (Stocks)
6d15f1b52a634f548b73cf330c17aa96,USTEC,UBS,2024-10-31,Equities (Stocks)
6d233855c27c4f2082fc9d88cb1ab87e,USSMC,UBS,2024-10-31,Equities (Stocks)
6d32650bfafc490a9662b933d7cedd77,EUREUA,UBS,2024-10-31,Equities (Stocks)
6dff2d5120094c16af9a1dab0480e82e,AUSAUY,UBS,2024-10-31,Equities (Stocks)
6e7516a05e31446f8d7d7a1284c78ffb,EMPA,UBS,2024-10-31,Equities (Stocks)
706fe7be722c4c2090bab18423b11912,GENDED,UBS,2024-10-31,Equities (Stocks)
718bbad78ed442d3b4b3b9174ea5d633,UQLTDF,UBS,2024-10-31,Equities (Stocks)
69262edea831456380ff92d22cecd8ff,V60D,Vanguard,2024-09-30,Target Date / Multi-Asset
6b433828b5b94110bd10dd4b0395b3cf,CBSE,UBS,2024-10-31,Bonds
6c59db2418c84fc3ae5683295c8b3767,VAPX,Vanguard,2024-07-31,Equities (Stocks)
6ca86a4e0e8e4884bb1d0e8046cea03c,UEF8,UBS,2024-10-31,Bonds
6f3fe76fabbf4e97a8dde937b9212db7,VNRT,Vanguard,2024-07-31,Equities (Stocks)
6f946255b64c440c92371edebf575ca3,UBU3,UBS,2024-10-31,Equities (Stocks)
70a302bb09e54e3987fb858a3cebf501,UIMZ,UBS,2024-10-31,Equities (Stocks)
7314a07ee66148e4828b8a77c5f95a25,UBUW,UBS,2024-10-31,Equities (Stocks)
7347ffc6f09e45a3ac7fa4f950406469,VECA,Vanguard,2024-07-31,Bonds
746d448344524843b8e05a96195a9478,VGEK,Vanguard,2024-07-31,Equities (Stocks)
753c8357b5194132bae2f2db7515cd55,V3CU,Vanguard,2024-07-31,Bonds
7590138412704e5ebba567b7634f0da0,VERE,Vanguard,2024-07-31,Equities (Stocks)
77c64a886a394a0b8feb00fd56cb5aa1,VGEU,Vanguard,2024-07-31,Equities (Stocks)
798c35aac7d64c4f995294ea040cce0c,4UB9,UBS,2024-10-31,Equities (Stocks)
7af9851dca6348d4b41b254de6347c9c,BCFF,UBS,2024-10-31,Equities (Stocks)
7b93426413394cd3927f97f82a0c4949,UIMZ,UBS,2024-10-31,Equities (Stocks)
7c23c19ba75344dba7ea598801656602,VUSA,Vanguard,2024-07-31,Equities (Stocks)
7c2975a45b354ca3aa1cb0c2d0c85518,AW1M,UBS,2024-10-31,Bonds
7cd2392e196c4829a3e8b5912a6aa428,VNRT,Vanguard,2024-07-31,Equities (Stocks)
7d0d0df1a2dd44aa92ecb68a4dae5aeb,FRCK,UBS,2024-10-31,Bonds
72393d15ea4b4aa2bfeffc93c1b62c24,JT13,UBS,2024-10-31,Bonds
728e66e716044500b6cf9f0f8c001e74,UC79,UBS,2024-10-31,Equities (Stocks)
734076dde8784d0bb17bb0e62d01f1c4,VEUR,Vanguard,2024-07-31,Equities (Stocks)
737e35bd3c5645ca8b53f8aa49ebe2d9,CBSE,UBS,2024-10-31,Bonds
74528c1fbce24b2182493e4de00dc0a2,VEVE,Vanguard,2024-07-31,Equities (Stocks)
7524a6d674554a569aa76dae9caae64d,VGPA,Vanguard,2024-07-31,Bonds
7837b02f04d844eb94a470a3715b64bc,V3MM,Vanguard,2024-07-31,Equities (Stocks)
79197d00181249ac81fa2dcf8ca8cb82,UD03,UBS,2024-10-31,Equities (Stocks)
79b06367b8584246828bda5db5982255,VWRD,Vanguard,2024-07-31,Equities (Stocks)
7ca7040e81d448f4ba68ec9d6f3397bf,UB30,UBS,2024-10-31,Equities (Stocks)
7237d2f890dc44a98c39456dfe9d663f,GLDVD,UBS,2024-10-31,Equities (Stocks)
72a9bc3b6b254303a78fe11ef94c6baf,AJEUAS,UBS,2024-10-31,Equities (Stocks)
7341bbf6b1094e82832f62d682714a62,TIP10E,UBS,2024-10-31,Bonds
74f1d76bae0a4303a403fdedf9d34d69,VDST,Vanguard,2024-07-31,Bonds
78962d06cab0478ca626686207bacb9e,UT7EUA,UBS,2024-10-31,Bonds
7a7c4a731d4145aab9a6d484556e7ca1,INFL1,UBS,2024-10-31,Bonds
7352512594d54a048938059e69ff033c,EUFM,UBS,2024-10-31,Equities (Stocks)
75b7de155283438e8b824ec377b662d2,EMMUSC,UBS,2024-10-31,Equities (Stocks)
75bb666f82954183b05c33cc0112af9f,E50CC,UBS,2024-10-31,Equities (Stocks)
760341924ed745eeaa8e78b6d5daaebc,EUREUA,UBS,2024-10-31,Equities (Stocks)
76213b0393634be2853eb841f0e55403,GENDET,UBS,2024-10-31,Equities (Stocks)
76cd0d91fe7d4a899aeab34e860dd8f5,HKDU,UBS,2024-10-31,Equities (Stocks)
76da3bd99c5241f7872d338d313a6ee4,SRFCHA,UBS,2024-10-31,Equities (Stocks)
77fa023a8b594d678d1e58fe8fce62b6,CBUS5A,UBS,2024-10-31,Bonds
785ce104d0a040cf960cf42898d9ce8f,MDBAU,UBS,2024-10-31,Bonds
78f6b216a5e94f109a20ae5ac0be872d,CANA,UBS,2024-10-31,Equities (Stocks)
7b9186c28ab14fbc81ce386a8ee131e8,VUKE,Vanguard,2024-07-31,Equities (Stocks)
7c5bc86860c84c73a8ed13999d59a16f,CCXAS,UBS,2024-10-31,Commodities & Metals
7c81d2ee8e0f40ce9af88f275dd2cfb9,JPNCHF,UBS,2024-10-31,Equities (Stocks)
7d269e05ec61491a8961e01fb4bc6f00,DCCHAS,UBS,2024-10-31,Commodities & Metals
73ccd71c6c6b4c378dc247a7f819d3af,VEMT,Vanguard,2024-07-31,Bonds
745607afc61545dca0b4a54593031245,V3AA,Vanguard,2024-07-31,Equities (Stocks)
7bbb87737a2c45af96fac198b368d3bb,V3SD,Vanguard,2024-07-31,Bonds
7c174da3f4cb45e6b6e326ff2e20ede1,UBUT,UBS,2024-10-31,Equities (Stocks)
7f52c5c488ef4d099a0a6e4354f73c8a,V3CD,Vanguard,2024-07-31,Bonds
80fb1b5ca4ee4c8b9aacfb5237b2d7f6,V3DL,Vanguard,2024-07-31,Equities (Stocks)
82bcba345ac14c06951b969cde235c44,UIMB,UBS,2024-10-31,Bonds
83986c47ca0148dfbadfbb7133ce87ef,AW1P,UBS,2024-10-31,Equities (Stocks)
86431e0a838d4f418d481a9df4da26cd,AW1B,UBS,2024-10-31,Equities (Stocks)
8698b793bec34965abc6acacd03e9501,UBUR,UBS,2024-10-31,Equities (Stocks)
86b915a42d724aafbd22a381a544c42b,VAGG,Vanguard,2024-07-31,Bonds
7f42d3d3538d4d5397a09cdd79004e99,VFEG,Vanguard,2024-07-31,Equities (Stocks)
801449b4f0714248b3aa40a145029c8b,UC86,UBS,2024-10-31,Bonds
829800f3ad484d418e7120448d307c74,VDCA,Vanguard,2024-07-31,Bonds
83aeffb29e134b2e8a1fcb5c7f851ab6,UC03,UBS,2024-10-31,Equities (Stocks)
83b5b665201b4692a3bac437d62a3ed7,EGOG,UBS,2024-10-31,Bonds
845fcd1547504bff895dc5a95c48a5e6,5ESG,UBS,2024-10-31,Equities (Stocks)
855357845d754dda91210256499194a9,CT5,UBS,2024-10-31,Equities (Stocks)
873597e46170423ca2f0295401c23522,EUFM,UBS,2024-10-31,Equities (Stocks)
7d5b00ef71d540fdacca86222d20304b,CANA,UBS,2024-10-31,Equities (Stocks)
7e4729694ca04a9b918605c5f95bb765,VUCE,Vanguard,2024-07-31,Bonds
80399ab0e1714f5e8c68c6ddb3fa27d3,GGE,UBS,2024-10-31,Bonds
80f2a8f4261d4b2ca1e83b7779e23447,USVEUY,UBS,2024-10-31,Equities (Stocks)
